130,129,11,21
130,129,11,21
131,129,11,21
131,129,11,21
132,129,11,21
133,129,11,21
133,128,11,21
134,128,11,21
134,128,11,20
135,128,11,21
135,128,11,20
135,128,11,21
136,128,11,20
136,128,11,21
137,128,11,20
137,128,12,21
138,127,11,21
138,127,11,21
139,127,11,21
139,127,11,21
139,127,11,21
140,127,11,21
140,127,11,20
140,127,11,20
141,127,11,20
141,127,11,20
141,127,11,19
141,127,11,20
141,127,11,20
141,127,11,20
142,127,10,20
142,127,10,20
142,127,10,20
141,126,10,20
142,127,10,20
141,126,10,20
141,126,10,20
141,126,10,20
141,126,10,20
141,126,10,20
141,126,10,20
141,127,10,19
141,126,10,20
141,126,11,20
141,126,11,20
141,127,11,19
141,127,10,19
141,126,11,20
141,126,11,20
141,126,11,20
141,126,11,20
140,126,12,20
140,126,13,20
140,126,12,20
140,126,13,20
140,126,12,20
140,127,13,19
140,126,12,19
140,126,12,20
140,126,12,20
140,126,12,19
140,127,12,18
139,126,12,19
141,127,10,17
139,127,11,18
139,126,11,18
137,127,12,18
136,126,12,18
135,126,12,18
134,127,13,17
132,126,13,18
133,127,12,17
132,126,12,19
132,126,12,19
130,126,12,19
129,126,11,19
128,126,11,19
127,126,11,19
126,126,11,19
125,126,12,20
124,126,10,19
123,126,11,20
122,126,11,20
120,126,10,19
119,126,10,19
117,126,11,19
116,126,10,19
115,126,12,19
